Source,Target
"安杰拉在尼比鲁","杨漂漂TT"
"安杰拉在尼比鲁","简单学习网允儿老师"
"安杰拉在尼比鲁","用户6964176888"
"安杰拉在尼比鲁","用户7061289074"
"安杰拉在尼比鲁","是亲卿吖"
"安杰拉在尼比鲁","我的西皮可能每天都很甜"
"安杰拉在尼比鲁","羽墨青丝"
"安杰拉在尼比鲁","我说是就是259695"
"安杰拉在尼比鲁","幻想让生佛更美腻"
"安杰拉在尼比鲁","我堕入情网你却在大排档"
"安杰拉在尼比鲁","再来一杯绿茶"
"安杰拉在尼比鲁","TONGJINLING59"
"安杰拉在尼比鲁","三叔炒股娶老婆"
"安杰拉在尼比鲁","小柠理想型"
"安杰拉在尼比鲁","换个昵称不想被别人找到"
"安杰拉在尼比鲁","Cececelia_"
"安杰拉在尼比鲁","JoJo姣姣吖"
"安杰拉在尼比鲁","yangqqingssss"
"安杰拉在尼比鲁","nxxyeah"
"安杰拉在尼比鲁","Angel34724"
"安杰拉在尼比鲁","只有大脸"
"安杰拉在尼比鲁","技术部新员工"
"安杰拉在尼比鲁","Ming明贼爱你"
"安杰拉在尼比鲁","係贝拉唔係备啦"
"安杰拉在尼比鲁","猥琐叔叔锕"
"安杰拉在尼比鲁","南部煎饼"
"安杰拉在尼比鲁","鸭梨大dd"
"安杰拉在尼比鲁","活在淡水里的咸鱼"
"安杰拉在尼比鲁","橘子苞米花蔚"
"安杰拉在尼比鲁","想不到明天的明天"
"安杰拉在尼比鲁","啊睿啊Aria"
"有券君","杨漂漂TT"
"有券君","简单学习网允儿老师"
"有券君","用户6964176888"
"有券君","我说是就是259695"
"有券君","幻想让生佛更美腻"
"有券君","我堕入情网你却在大排档"
"有券君","Allvww"
"有券君","TONGJINLING59"
"有券君","小柠理想型"
"有券君","换个昵称不想被别人找到"
"有券君","yangqqingssss"
"有券君","Angel34724"
"有券君","只有大脸"
"有券君","技术部新员工"
"有券君","Ming明贼爱你"
"有券君","猥琐叔叔锕"
"有券君","南部煎饼"
"有券君","橘子苞米花蔚"
"杨漂漂TT","简单学习网允儿老师"
"杨漂漂TT","用户6964176888"
"杨漂漂TT","用户7061289074"
"杨漂漂TT","是亲卿吖"
"杨漂漂TT","我的西皮可能每天都很甜"
"杨漂漂TT","羽墨青丝"
"杨漂漂TT","我说是就是259695"
"杨漂漂TT","幻想让生佛更美腻"
"杨漂漂TT","我堕入情网你却在大排档"
"杨漂漂TT","再来一杯绿茶"
"杨漂漂TT","TONGJINLING59"
"杨漂漂TT","小柠理想型"
"杨漂漂TT","换个昵称不想被别人找到"
"杨漂漂TT","Cececelia_"
"杨漂漂TT","JoJo姣姣吖"
"杨漂漂TT","yangqqingssss"
"杨漂漂TT","Angel34724"
"杨漂漂TT","只有大脸"
"杨漂漂TT","技术部新员工"
"杨漂漂TT","係贝拉唔係备啦"
"杨漂漂TT","猥琐叔叔锕"
"杨漂漂TT","南部煎饼"
"杨漂漂TT","橘子苞米花蔚"
"杨漂漂TT","想不到明天的明天"
"简单学习网允儿老师","用户6964176888"
"简单学习网允儿老师","Curly-Fool"
"简单学习网允儿老师","用户7061289074"
"简单学习网允儿老师","是亲卿吖"
"简单学习网允儿老师","我的西皮可能每天都很甜"
"简单学习网允儿老师","羽墨青丝"
"简单学习网允儿老师","我说是就是259695"
"简单学习网允儿老师","幻想让生佛更美腻"
"简单学习网允儿老师","我堕入情网你却在大排档"
"简单学习网允儿老师","再来一杯绿茶"
"简单学习网允儿老师","一朝一暮是茶欢"
"简单学习网允儿老师","TONGJINLING59"
"简单学习网允儿老师","三叔炒股娶老婆"
"简单学习网允儿老师","小柠理想型"
"简单学习网允儿老师","换个昵称不想被别人找到"
"简单学习网允儿老师","Cececelia_"
"简单学习网允儿老师","JoJo姣姣吖"
"简单学习网允儿老师","yangqqingssss"
"简单学习网允儿老师","nxxyeah"
"简单学习网允儿老师","Angel34724"
"简单学习网允儿老师","只有大脸"
"简单学习网允儿老师","技术部新员工"
"简单学习网允儿老师","Bevshyu-"
"简单学习网允儿老师","Ming明贼爱你"
"简单学习网允儿老师","係贝拉唔係备啦"
"简单学习网允儿老师","陳简单100317"
"简单学习网允儿老师","猥琐叔叔锕"
"简单学习网允儿老师","南部煎饼"
"简单学习网允儿老师","活在淡水里的咸鱼"
"简单学习网允儿老师","橘子苞米花蔚"
"简单学习网允儿老师","想不到明天的明天"
"简单学习网允儿老师","啊睿啊Aria"
"用户6964176888","Curly-Fool"
"用户6964176888","用户7061289074"
"用户6964176888","是亲卿吖"
"用户6964176888","blackwhite__whai"
"用户6964176888","我的西皮可能每天都很甜"
"用户6964176888","羽墨青丝"
"用户6964176888","我说是就是259695"
"用户6964176888","Yikefeizifen·"
"用户6964176888","幻想让生佛更美腻"
"用户6964176888","我堕入情网你却在大排档"
"用户6964176888","再来一杯绿茶"
"用户6964176888","一朝一暮是茶欢"
"用户6964176888","TONGJINLING59"
"用户6964176888","三叔炒股娶老婆"
"用户6964176888","小柠理想型"
"用户6964176888","换个昵称不想被别人找到"
"用户6964176888","冷漠的大黄蜂"
"用户6964176888","Cececelia_"
"用户6964176888","吴泡泡是好蛋蛋"
"用户6964176888","JoJo姣姣吖"
"用户6964176888","绝版AD钙"
"用户6964176888","yangqqingssss"
"用户6964176888","nxxyeah"
"用户6964176888","Angel34724"
"用户6964176888","只有大脸"
"用户6964176888","技术部新员工"
"用户6964176888","Bevshyu-"
"用户6964176888","Ming明贼爱你"
"用户6964176888","係贝拉唔係备啦"
"用户6964176888","陳简单100317"
"用户6964176888","猥琐叔叔锕"
"用户6964176888","南部煎饼"
"用户6964176888","活在淡水里的咸鱼"
"用户6964176888","橘子苞米花蔚"
"用户6964176888","用户6767380645"
"用户6964176888","想不到明天的明天"
"用户6964176888","就打你的脸哼"
"用户6964176888","啊睿啊Aria"
"Curly-Fool","是亲卿吖"
"Curly-Fool","我说是就是259695"
"Curly-Fool","我堕入情网你却在大排档"
"Curly-Fool","TONGJINLING59"
"Curly-Fool","17拾壹"
"Curly-Fool","小柠理想型"
"Curly-Fool","换个昵称不想被别人找到"
"Curly-Fool","yangqqingssss"
"Curly-Fool","只有大脸"
"Curly-Fool","技术部新员工"
"Curly-Fool","猥琐叔叔锕"
"Curly-Fool","橘子苞米花蔚"
"用户7061289074","是亲卿吖"
"用户7061289074","我的西皮可能每天都很甜"
"用户7061289074","羽墨青丝"
"用户7061289074","我说是就是259695"
"用户7061289074","幻想让生佛更美腻"
"用户7061289074","Ziho智豪"
"用户7061289074","我堕入情网你却在大排档"
"用户7061289074","再来一杯绿茶"
"用户7061289074","Allvww"
"用户7061289074","现实浪漫主义"
"用户7061289074","TONGJINLING59"
"用户7061289074","小柠理想型"
"用户7061289074","换个昵称不想被别人找到"
"用户7061289074","吴泡泡是好蛋蛋"
"用户7061289074","绝版AD钙"
"用户7061289074","yangqqingssss"
"用户7061289074","nxxyeah"
"用户7061289074","Angel34724"
"用户7061289074","只有大脸"
"用户7061289074","技术部新员工"
"用户7061289074","Ming明贼爱你"
"用户7061289074","係贝拉唔係备啦"
"用户7061289074","猥琐叔叔锕"
"用户7061289074","南部煎饼"
"用户7061289074","橘子苞米花蔚"
"用户7061289074","啊睿啊Aria"
"是亲卿吖","我的西皮可能每天都很甜"
"是亲卿吖","我说是就是259695"
"是亲卿吖","幻想让生佛更美腻"
"是亲卿吖","我堕入情网你却在大排档"
"是亲卿吖","再来一杯绿茶"
"是亲卿吖","一朝一暮是茶欢"
"是亲卿吖","TONGJINLING59"
"是亲卿吖","小柠理想型"
"是亲卿吖","换个昵称不想被别人找到"
"是亲卿吖","Cececelia_"
"是亲卿吖","yangqqingssss"
"是亲卿吖","Angel34724"
"是亲卿吖","只有大脸"
"是亲卿吖","技术部新员工"
"是亲卿吖","猥琐叔叔锕"
"是亲卿吖","南部煎饼"
"是亲卿吖","橘子苞米花蔚"
"是亲卿吖","想不到明天的明天"
"blackwhite__whai","TONGJINLING59"
"blackwhite__whai","yangqqingssss"
"我的西皮可能每天都很甜","羽墨青丝"
"我的西皮可能每天都很甜","我说是就是259695"
"我的西皮可能每天都很甜","幻想让生佛更美腻"
"我的西皮可能每天都很甜","Ziho智豪"
"我的西皮可能每天都很甜","我堕入情网你却在大排档"
"我的西皮可能每天都很甜","再来一杯绿茶"
"我的西皮可能每天都很甜","Allvww"
"我的西皮可能每天都很甜","TONGJINLING59"
"我的西皮可能每天都很甜","小柠理想型"
"我的西皮可能每天都很甜","换个昵称不想被别人找到"
"我的西皮可能每天都很甜","吴泡泡是好蛋蛋"
"我的西皮可能每天都很甜","绝版AD钙"
"我的西皮可能每天都很甜","yangqqingssss"
"我的西皮可能每天都很甜","nxxyeah"
"我的西皮可能每天都很甜","Angel34724"
"我的西皮可能每天都很甜","只有大脸"
"我的西皮可能每天都很甜","技术部新员工"
"我的西皮可能每天都很甜","Ming明贼爱你"
"我的西皮可能每天都很甜","係贝拉唔係备啦"
"我的西皮可能每天都很甜","猥琐叔叔锕"
"我的西皮可能每天都很甜","南部煎饼"
"我的西皮可能每天都很甜","活在淡水里的咸鱼"
"我的西皮可能每天都很甜","橘子苞米花蔚"
"我的西皮可能每天都很甜","啊睿啊Aria"
"羽墨青丝","我说是就是259695"
"羽墨青丝","幻想让生佛更美腻"
"羽墨青丝","Ziho智豪"
"羽墨青丝","我堕入情网你却在大排档"
"羽墨青丝","再来一杯绿茶"
"羽墨青丝","TONGJINLING59"
"羽墨青丝","小柠理想型"
"羽墨青丝","换个昵称不想被别人找到"
"羽墨青丝","绝版AD钙"
"羽墨青丝","yangqqingssss"
"羽墨青丝","nxxyeah"
"羽墨青丝","只有大脸"
"羽墨青丝","技术部新员工"
"羽墨青丝","Ming明贼爱你"
"羽墨青丝","陳简单100317"
"羽墨青丝","猥琐叔叔锕"
"羽墨青丝","南部煎饼"
"羽墨青丝","橘子苞米花蔚"
"羽墨青丝","啊睿啊Aria"
"我说是就是259695","幻想让生佛更美腻"
"我说是就是259695","Ziho智豪"
"我说是就是259695","我堕入情网你却在大排档"
"我说是就是259695","再来一杯绿茶"
"我说是就是259695","现实浪漫主义"
"我说是就是259695","一朝一暮是茶欢"
"我说是就是259695","TONGJINLING59"
"我说是就是259695","小柠理想型"
"我说是就是259695","冷漠的大黄蜂"
"我说是就是259695","Cececelia_"
"我说是就是259695","吴泡泡是好蛋蛋"
"我说是就是259695","JoJo姣姣吖"
"我说是就是259695","绝版AD钙"
"我说是就是259695","yangqqingssss"
"我说是就是259695","nxxyeah"
"我说是就是259695","Angel34724"
"我说是就是259695","只有大脸"
"我说是就是259695","Bevshyu-"
"我说是就是259695","Ming明贼爱你"
"我说是就是259695","係贝拉唔係备啦"
"我说是就是259695","陳简单100317"
"我说是就是259695","猥琐叔叔锕"
"我说是就是259695","南部煎饼"
"我说是就是259695","鸭梨大dd"
"我说是就是259695","活在淡水里的咸鱼"
"我说是就是259695","用户6767380645"
"我说是就是259695","想不到明天的明天"
"我说是就是259695","啊睿啊Aria"
"Yikefeizifen·","我堕入情网你却在大排档"
"Yikefeizifen·","yangqqingssss"
"Yikefeizifen·","只有大脸"
"Yikefeizifen·","係贝拉唔係备啦"
"Yikefeizifen·","鸭梨大dd"
"幻想让生佛更美腻","Ziho智豪"
"幻想让生佛更美腻","我堕入情网你却在大排档"
"幻想让生佛更美腻","再来一杯绿茶"
"幻想让生佛更美腻","Allvww"
"幻想让生佛更美腻","现实浪漫主义"
"幻想让生佛更美腻","一朝一暮是茶欢"
"幻想让生佛更美腻","TONGJINLING59"
"幻想让生佛更美腻","小柠理想型"
"幻想让生佛更美腻","换个昵称不想被别人找到"
"幻想让生佛更美腻","冷漠的大黄蜂"
"幻想让生佛更美腻","Cececelia_"
"幻想让生佛更美腻","吴泡泡是好蛋蛋"
"幻想让生佛更美腻","JoJo姣姣吖"
"幻想让生佛更美腻","绝版AD钙"
"幻想让生佛更美腻","yangqqingssss"
"幻想让生佛更美腻","nxxyeah"
"幻想让生佛更美腻","Angel34724"
"幻想让生佛更美腻","只有大脸"
"幻想让生佛更美腻","技术部新员工"
"幻想让生佛更美腻","Bevshyu-"
"幻想让生佛更美腻","Ming明贼爱你"
"幻想让生佛更美腻","係贝拉唔係备啦"
"幻想让生佛更美腻","陳简单100317"
"幻想让生佛更美腻","猥琐叔叔锕"
"幻想让生佛更美腻","南部煎饼"
"幻想让生佛更美腻","活在淡水里的咸鱼"
"幻想让生佛更美腻","橘子苞米花蔚"
"幻想让生佛更美腻","用户6767380645"
"幻想让生佛更美腻","想不到明天的明天"
"幻想让生佛更美腻","啊睿啊Aria"
"Ziho智豪","Hello米小乐"
"Ziho智豪","小柠理想型"
"Ziho智豪","换个昵称不想被别人找到"
"Ziho智豪","绝版AD钙"
"Ziho智豪","nxxyeah"
"Ziho智豪","技术部新员工"
"Ziho智豪","橘子苞米花蔚"
"我堕入情网你却在大排档","再来一杯绿茶"
"我堕入情网你却在大排档","一朝一暮是茶欢"
"我堕入情网你却在大排档","TONGJINLING59"
"我堕入情网你却在大排档","三叔炒股娶老婆"
"我堕入情网你却在大排档","小柠理想型"
"我堕入情网你却在大排档","换个昵称不想被别人找到"
"我堕入情网你却在大排档","Cececelia_"
"我堕入情网你却在大排档","yangqqingssss"
"我堕入情网你却在大排档","nxxyeah"
"我堕入情网你却在大排档","Angel34724"
"我堕入情网你却在大排档","只有大脸"
"我堕入情网你却在大排档","技术部新员工"
"我堕入情网你却在大排档","Ming明贼爱你"
"我堕入情网你却在大排档","係贝拉唔係备啦"
"我堕入情网你却在大排档","陳简单100317"
"我堕入情网你却在大排档","猥琐叔叔锕"
"我堕入情网你却在大排档","南部煎饼"
"我堕入情网你却在大排档","鸭梨大dd"
"我堕入情网你却在大排档","活在淡水里的咸鱼"
"我堕入情网你却在大排档","橘子苞米花蔚"
"我堕入情网你却在大排档","想不到明天的明天"
"我堕入情网你却在大排档","啊睿啊Aria"
"再来一杯绿茶","TONGJINLING59"
"再来一杯绿茶","小柠理想型"
"再来一杯绿茶","换个昵称不想被别人找到"
"再来一杯绿茶","Cececelia_"
"再来一杯绿茶","JoJo姣姣吖"
"再来一杯绿茶","yangqqingssss"
"再来一杯绿茶","Angel34724"
"再来一杯绿茶","只有大脸"
"再来一杯绿茶","技术部新员工"
"再来一杯绿茶","Ming明贼爱你"
"再来一杯绿茶","陳简单100317"
"再来一杯绿茶","猥琐叔叔锕"
"再来一杯绿茶","南部煎饼"
"再来一杯绿茶","橘子苞米花蔚"
"现实浪漫主义","TONGJINLING59"
"现实浪漫主义","小柠理想型"
"现实浪漫主义","换个昵称不想被别人找到"
"现实浪漫主义","技术部新员工"
"现实浪漫主义","橘子苞米花蔚"
"一朝一暮是茶欢","TONGJINLING59"
"一朝一暮是茶欢","小柠理想型"
"一朝一暮是茶欢","换个昵称不想被别人找到"
"一朝一暮是茶欢","Cececelia_"
"一朝一暮是茶欢","yangqqingssss"
"一朝一暮是茶欢","Angel34724"
"一朝一暮是茶欢","只有大脸"
"一朝一暮是茶欢","技术部新员工"
"一朝一暮是茶欢","南部煎饼"
"一朝一暮是茶欢","橘子苞米花蔚"
"梦小盈盈","只有大脸"
"TONGJINLING59","小柠理想型"
"TONGJINLING59","换个昵称不想被别人找到"
"TONGJINLING59","Cececelia_"
"TONGJINLING59","吴泡泡是好蛋蛋"
"TONGJINLING59","JoJo姣姣吖"
"TONGJINLING59","yangqqingssss"
"TONGJINLING59","nxxyeah"
"TONGJINLING59","Angel34724"
"TONGJINLING59","只有大脸"
"TONGJINLING59","技术部新员工"
"TONGJINLING59","Bevshyu-"
"TONGJINLING59","Ming明贼爱你"
"TONGJINLING59","係贝拉唔係备啦"
"TONGJINLING59","陳简单100317"
"TONGJINLING59","猥琐叔叔锕"
"TONGJINLING59","南部煎饼"
"TONGJINLING59","鸭梨大dd"
"TONGJINLING59","活在淡水里的咸鱼"
"TONGJINLING59","橘子苞米花蔚"
"TONGJINLING59","用户6767380645"
"TONGJINLING59","想不到明天的明天"
"TONGJINLING59","啊睿啊Aria"
"三叔炒股娶老婆","只有大脸"
"三叔炒股娶老婆","南部煎饼"
"小柠理想型","换个昵称不想被别人找到"
"小柠理想型","冷漠的大黄蜂"
"小柠理想型","Cececelia_"
"小柠理想型","吴泡泡是好蛋蛋"
"小柠理想型","JoJo姣姣吖"
"小柠理想型","绝版AD钙"
"小柠理想型","yangqqingssss"
"小柠理想型","nxxyeah"
"小柠理想型","Angel34724"
"小柠理想型","只有大脸"
"小柠理想型","技术部新员工"
"小柠理想型","Bevshyu-"
"小柠理想型","Ming明贼爱你"
"小柠理想型","係贝拉唔係备啦"
"小柠理想型","陳简单100317"
"小柠理想型","猥琐叔叔锕"
"小柠理想型","南部煎饼"
"小柠理想型","鸭梨大dd"
"小柠理想型","活在淡水里的咸鱼"
"小柠理想型","橘子苞米花蔚"
"小柠理想型","用户6767380645"
"小柠理想型","想不到明天的明天"
"小柠理想型","啊睿啊Aria"
"换个昵称不想被别人找到","冷漠的大黄蜂"
"换个昵称不想被别人找到","Cececelia_"
"换个昵称不想被别人找到","吴泡泡是好蛋蛋"
"换个昵称不想被别人找到","JoJo姣姣吖"
"换个昵称不想被别人找到","绝版AD钙"
"换个昵称不想被别人找到","yangqqingssss"
"换个昵称不想被别人找到","nxxyeah"
"换个昵称不想被别人找到","Angel34724"
"换个昵称不想被别人找到","只有大脸"
"换个昵称不想被别人找到","Bevshyu-"
"换个昵称不想被别人找到","Ming明贼爱你"
"换个昵称不想被别人找到","係贝拉唔係备啦"
"换个昵称不想被别人找到","陳简单100317"
"换个昵称不想被别人找到","猥琐叔叔锕"
"换个昵称不想被别人找到","南部煎饼"
"换个昵称不想被别人找到","鸭梨大dd"
"换个昵称不想被别人找到","活在淡水里的咸鱼"
"换个昵称不想被别人找到","用户6767380645"
